conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,91E+18;Mon Apr 07 11:46:21 +0000 2025;0;@heathengangs Mulai membaikmi fashion sense mu mmg nda berkiblat di satria mahatir mi kuliat liat;1,91E+18;;heathengangs;in;Makassar, Indonesia;0;0;0;https://x.com/shutthevuckup/status/1909211137612366236;1,29E+18;shutthevuckup
1,91E+18;Mon Apr 07 06:23:34 +0000 2025;0;@chiseiyuu @21of12 dia satria mahatir ver jember cin;1,91E+18;;chiseiyuu;in;;0;0;0;https://x.com/iBegSasa/status/1909129906384236546;1,74E+18;iBegSasa
1,91E+18;Mon Apr 07 03:25:39 +0000 2025;0;@nativora @manukacaramel Udah di posting si satria mahatir;1,91E+18;;nativora;in;;0;0;0;https://x.com/s_rtlg/status/1909085134374220266;1862806514;s_rtlg
1,91E+18;Sun Apr 06 13:46:34 +0000 2025;0;knp sih dia demen bgt pake hoodie gaya satria mahatir https://t.co/xYtz1dEYem;1,91E+18;https://pbs.twimg.com/amplify_video_thumb/1908871932847726592/img/QCbNbGXop7tCS5Z3.jpg;;in;🐠🐈/🧸🐶/🐠🦦;0;1;0;https://x.com/taesankiri/status/1908879002976268553;1,79E+18;taesankiri
1,91E+18;Sun Apr 06 04:52:35 +0000 2025;0;@deduys kembaran satria mahatir ditolak sp yg ga kaget brok;1,91E+18;;deduys;in;bulan;0;0;0;https://x.com/rflyyprm_/status/1908744624514240967;1,63E+18;rflyyprm_
1,91E+18;Sun Apr 06 03:15:25 +0000 2025;0;@wontonkukus satria mahatir;1,91E+18;;wontonkukus;in;;0;0;0;https://x.com/KELAPAB0TAK/status/1908720171889590278;1,62E+18;KELAPAB0TAK
1,91E+18;Sun Apr 06 00:32:24 +0000 2025;0;@p0rnst4rz ko mirip satria mahatir;1,91E+18;;p0rnst4rz;in;Spain;0;0;0;https://x.com/whyoulookathis/status/1908679143560290374;1,88E+18;whyoulookathis
1,91E+18;Sat Apr 05 16:15:30 +0000 2025;0;@Piolina_azahra cape tiap helr;1,91E+18;;Piolina_azahra;in;;0;0;0;https://x.com/SatriaHamd80314/status/1908554097869152467;1,73E+18;SatriaHamd80314
1,91E+18;Sat Apr 05 13:23:10 +0000 2025;0;@naykillau Mwnurut gua jo mirip satria mahatir;1,91E+18;;naykillau;in;;0;1;0;https://x.com/araizhall/status/1908510728883233170;2228319031;araizhall
1,91E+18;Sat Apr 05 08:31:46 +0000 2025;1;gue lagi di kafe trs baristanya ada yg mirip satria mahatir anj lebih tinggi aja dan putihan;1,91E+18;;;in;Medicine UP ⚕;0;0;0;https://x.com/Afflictionist/status/1908437393159688494;1,16E+18;Afflictionist
1,91E+18;Sat Apr 05 07:31:05 +0000 2025;3;@Piolina_azahra tmnn?;1,91E+18;;Piolina_azahra;in;;0;0;0;https://x.com/SatriaHamd80314/status/1908422123431092471;1,73E+18;SatriaHamd80314
1,91E+18;Sat Apr 05 07:30:52 +0000 2025;1;@Piolina_azahra ku temnn;1,91E+18;;Piolina_azahra;in;;0;0;0;https://x.com/SatriaHamd80314/status/1908422067680403819;1,73E+18;SatriaHamd80314
1,91E+18;Sat Apr 05 06:48:29 +0000 2025;0;@00champ__jeno Satria mahatir bang?;1,91E+18;;00champ__jeno;in;;0;1;0;https://x.com/04Champ__Taesan/status/1908411401410142451;1,68E+18;04Champ__Taesan
1,91E+18;Sat Apr 05 04:05:24 +0000 2025;0;@rickhyel anjay kosple satria mahatir;1,91E+18;;rickhyel;in;;0;0;0;https://x.com/sharonalexaa/status/1908370359910629672;1,89E+18;sharonalexaa
1,91E+18;Fri Apr 04 17:48:42 +0000 2025;1;khalifah mahatir siapa nya satria mahatir;1,91E+18;;;in;reading acc;0;0;1;https://x.com/cewearsena/status/1908215162349510681;1,45E+18;cewearsena
1,91E+18;Fri Apr 04 16:50:09 +0000 2025;8;cok di kylau ada satria mahatir....;1,91E+18;;;in;Albuquerque, NM;3;5;1;https://x.com/dacilslalubenar/status/1908200429688938863;1,24E+18;dacilslalubenar
1,91E+18;Fri Apr 04 15:40:45 +0000 2025;0;tipe ipeh satria mahatir ges ;1,91E+18;;;in;;0;4;0;https://x.com/casualornamen/status/1908182962400805038;1,45E+18;casualornamen
1,91E+18;Fri Apr 04 11:17:35 +0000 2025;0;@erfqke iya jir waktu itu gw follow masih sd kan emg bongsor gitu ye dia krna blesteran ada yg spill foto presentasi di kelas trs waktu pacaran sm satria mahatir kyknya udh masuk smp kelas 1 apa brp yah lupa;1,91E+18;;erfqke;in;Texas, USA;0;2;0;https://x.com/beabadobae/status/1908116735104094291;1,45E+18;beabadobae
1,91E+18;Thu Apr 03 16:59:45 +0000 2025;0;@chenlemiaow Satria Mahatir skrg jualan seblak?;1,91E+18;;chenlemiaow;in;rex regum qeon;0;1;0;https://x.com/suicgurl/status/1907840456047866072;1,63E+18;suicgurl
1,91E+18;Thu Apr 03 12:48:03 +0000 2025;0;@brvtalcorp Oke bang satria mahatir;1,91E+18;;brvtalcorp;in;wira’s #1 simp;0;0;0;https://x.com/virelliette/status/1907777113719189741;1,89E+18;virelliette
1,91E+18;Thu Apr 03 11:05:31 +0000 2025;0;@coppamagz Mon maaf kok gue liat dia kayak satria Mahatir lagi si fase stress liat beginian malah mata JD siwer :');1,91E+18;;coppamagz;in;Bandung Barat - D.K.I Jakarta;0;0;0;https://x.com/kikygreentea/status/1907751310281097707;180707326;kikygreentea
1,91E+18;Thu Apr 03 08:42:58 +0000 2025;0;@blibizzh anda diminta menghadap satria mahatir;1,91E+18;;blibizzh;in;ᒍᗩᑌᕼ ᗩKᑌ ᒍᗩTIᗰ;0;1;0;https://x.com/pikawasthere/status/1907715437066072430;1,48E+18;pikawasthere
1,91E+18;Thu Apr 03 07:31:56 +0000 2025;0;@tanyakanrl mantan lu satria mahatir?;1,91E+18;;tanyakanrl;in;;0;0;0;https://x.com/Flavour_oflife/status/1907697558962761796;1,76E+18;Flavour_oflife
1,91E+18;Thu Apr 03 06:27:19 +0000 2025;0;@tanyakanrl Pacarmu satria mahatir?;1,91E+18;;tanyakanrl;in;Bandar Lampung, Lampung;0;0;0;https://x.com/Ditocondr0/status/1907681297738469775;1,79E+18;Ditocondr0
1,91E+18;Thu Apr 03 05:21:43 +0000 2025;0;@tanyakanrl sama satria mahatir;1,91E+18;;tanyakanrl;in;NCT's hearts;0;0;0;https://x.com/bloodyxstar/status/1907664789356368295;1,13E+18;bloodyxstar
1,91E+18;Thu Apr 03 05:10:52 +0000 2025;0;@faeeies satria mahatir;1,91E+18;;faeeies;in;;0;0;0;https://x.com/ssatriaz/status/1907662060684738938;1,81E+18;ssatriaz
1,91E+18;Thu Apr 03 03:25:04 +0000 2025;0;Dulu di suruh pake ava satria mahatir sama yang ngajarin;1,91E+18;;;in;Gilby Xandriel Virelion | MDNI;0;0;0;https://x.com/geallatoo/status/1907635435461029990;1,80E+18;geallatoo
1,91E+18;Wed Apr 02 09:46:52 +0000 2025;0;@jhoseokts dikira gue satria mahatir kali ia;1,91E+18;;jhoseokts;in;BTSEVENWINGS;0;1;0;https://x.com/JUNGKOORKW/status/1907369128928940127;7,45E+17;JUNGKOORKW
1,91E+18;Wed Apr 02 07:33:37 +0000 2025;0;@bagirokok_ satria mahatir?;1,91E+18;;bagirokok_;in;FWB (fans windah basudara);0;0;0;https://x.com/gamakansayuran/status/1907335596387062134;1,87E+18;gamakansayuran
1,91E+18;Wed Apr 02 01:22:39 +0000 2025;0;wkwkw masih ada yang bela kim sempak? _ mukanya kaya satria mahatir gitu ;1,91E+18;;;in;she/her  21;0;0;0;https://x.com/wonseol717/status/1907242238863962246;1032328856;wonseol717
1,91E+18;Tue Apr 01 04:02:02 +0000 2025;0;@lafyuladu satria mahatir juga hoodie abu;1,91E+18;;lafyuladu;in;Jake ☆ Haruto;0;1;0;https://x.com/hakunamataatahh/status/1906919962289328300;1,35E+18;hakunamataatahh
1,91E+18;Mon Mar 31 17:46:21 +0000 2025;0;ada cowo ngechat gw ala ala satria mahatir sorry ya aku mabok dikit ajg orang deket peminum handal semua bg dikata gw bakal keimpress...........;1,91E+18;;;in;;0;0;0;https://x.com/everaincoats/status/1906765020731748358;1,89E+18;everaincoats
1,91E+18;Mon Mar 31 12:27:37 +0000 2025;0;@Iriscartion @Loomscape Apa iya saingan berat Satria Mahatir?;1,91E+18;;Iriscartion;in;150 Deansgate, @avenfolds.;0;0;0;https://x.com/sk8ersim/status/1906684806974624227;8,70E+17;sk8ersim
1,91E+18;Mon Mar 31 10:15:08 +0000 2025;0;@gabojaago skz pulang aja yuk lanjut ke indonesia lebaran bareng kenalin ke keluarga besar biar di sana ganti wt satria mahatir aja;1,91E+18;;gabojaago;in;skz 🍥🪽 i.n chan;0;0;0;https://x.com/aeginnie/status/1906651468364710126;1,82E+18;aeginnie
1,91E+18;Mon Mar 31 08:05:54 +0000 2025;0;sejak dia kena scandal napa liat dia jadi ga ganteng ya. liatnya jadi mirip satria mahatir;1,91E+18;;;in;;0;0;0;https://x.com/frierendee/status/1906618945500852697;1,43E+18;frierendee
1,91E+18;Mon Mar 31 01:43:57 +0000 2025;0;@iyo0w kya satria mahatir;1,91E+18;;iyo0w;in;;0;0;0;https://x.com/feasttest/status/1906522822727643507;1,10E+18;feasttest
1,91E+18;Sun Mar 30 11:31:50 +0000 2025;0;@mlbbfess Ini yang mainin satria mahatir nder https://t.co/nAvojx2rUZ;1,91E+18;https://pbs.twimg.com/media/GnSRXlmaUAAY_TS.jpg;mlbbfess;in;Indonesia;0;0;0;https://x.com/Tasbiihii/status/1906308380710580675;4830219193;Tasbiihii
1,91E+18;Sun Mar 30 08:45:18 +0000 2025;0;Aku sdh di fase muak dgn tren velocity . Rasaku velocity udh dr thn 2023 jamannya satria mahatir itu tp knp baru viral skrng;1,91E+18;;;in;;0;0;0;https://x.com/grandduchesss/status/1906266474362388886;1,37E+18;grandduchesss
1,91E+18;Sun Mar 30 01:08:09 +0000 2025;1;@vivi_maulidah15 mangga mahatir siapanya satria mahatir;1,91E+18;;vivi_maulidah15;in;;0;0;0;https://x.com/dbuaya/status/1906151426885341299;1,47E+18;dbuaya
1,91E+18;Sat Mar 29 18:38:04 +0000 2025;0;@vivi_maulidah15 namanya kaya satria mahatir;1,91E+18;;vivi_maulidah15;in;DKI Jakarta;0;0;0;https://x.com/clearytianoviko/status/1906053259699294654;3285345308;clearytianoviko
1,91E+18;Sat Mar 29 15:40:16 +0000 2025;0;kata temen temen gue mantan gue mirip satria mahatir anjay;1,91E+18;;;in;she — PHUW;0;1;0;https://x.com/pophuww/status/1906008514159329412;1,65E+18;pophuww
1,91E+18;Sat Mar 29 15:33:32 +0000 2025;0;ya allah tolong kasih aku pacar yg mirip nut thanat atau ohm pawat jangan yg mirip satria mahatir lagi ya allah;1,91E+18;;;in;;0;0;0;https://x.com/kisaarchivee/status/1906006821082476756;1,31E+18;kisaarchivee
1,91E+18;Sat Mar 29 12:58:31 +0000 2025;0;@vivi_maulidah15 punya satria mahatir kah;1,91E+18;;vivi_maulidah15;in;;0;0;0;https://x.com/mozalucky12/status/1905967808472817951;1,51E+18;mozalucky12
1,91E+18;Sat Mar 29 08:01:46 +0000 2025;0;@vivi_maulidah15 Beda sama satria mahatir?;1,91E+18;;vivi_maulidah15;in;Kota Semarang, Jawa Tengah;0;0;0;https://x.com/KreakSemarang/status/1905893129443823748;1,30E+18;KreakSemarang
1,91E+18;Fri Mar 28 22:59:21 +0000 2025;0;@cibuburyapper beneran satria mahatir;1,91E+18;;cibuburyapper;in; indonesia;0;0;0;https://x.com/yeaymissyonce/status/1905756627724062785;1,27E+18;yeaymissyonce
1,91E+18;Fri Mar 28 18:10:19 +0000 2025;0;@pemudakalemm mirip kakanya satria mahatir;1,91E+18;;pemudakalemm;in;hell.;0;0;0;https://x.com/drunkinstie/status/1905683887873020341;1,26E+18;drunkinstie
1,91E+18;Fri Mar 28 01:50:43 +0000 2025;3;Seleb TikTok Satria Mahatir Cogil dilaporkan ke Polda Kepulauan Riau setelah membuat posting-an sayembara di Instagram pribadinya guna mencari seorang warga Batam bernama Ahmad Divo Fadly Efrilian Kamis (27/3/2025) sore. / #Polisi #Batam https://t.co/RnmwCOtKuS;1,91E+18;;;in;Jakarta;0;0;2;https://x.com/kompascom/status/1905437362622267799;23343960;kompascom
1,91E+18;Wed Mar 26 22:24:12 +0000 2025;0;@wickedbald Satria Mahatir keknya;1,91E+18;;wickedbald;in;Kampung Rakyat, Indonesia;0;0;0;https://x.com/aideninajah1234/status/1905023003580326092;106680050;aideninajah1234
1,90E+18;Wed Mar 26 10:43:47 +0000 2025;0;@Kariunat soalnya mbung dipanggil satria mahatir eta neng makanya dikasih 'aja';1,90E+18;;Kariunat;in;ga ada isinya, males ngisi.;0;1;0;https://x.com/taehyunxgg/status/1904846736595796086;1,89E+18;taehyunxgg
1,90E+18;Wed Mar 26 06:12:30 +0000 2025;0;@bisabahagiagak karna gada tanggungan sih temen gw pada kredit motor dengan harga 30++ sedangkan gw naik satria mahatir dengan jok perosotan jatimpark nya itu;1,90E+18;;bisabahagiagak;in;;0;0;0;https://x.com/SengkamuA8474/status/1904778470032589239;1,87E+18;SengkamuA8474
1,90E+18;Wed Mar 26 05:37:32 +0000 2025;0;@wooinpleasure satria mahatir.;1,90E+18;;wooinpleasure;in;;0;1;0;https://x.com/diselangkangen/status/1904769667094434287;1,68E+18;diselangkangen
1,90E+18;Wed Mar 26 04:24:36 +0000 2025;0;@bluelagoonasky @tanyarlfes Satria mahatir kah kamu ketemunya??;1,90E+18;;bluelagoonasky;in;hatimu;0;0;0;https://x.com/ceweknyatiway/status/1904751313310933178;1,48E+18;ceweknyatiway
1,90E+18;Tue Mar 25 06:22:17 +0000 2025;0;@bluelagoonasky @tanyarlfes Namanya satria mahatir bukan kak ;1,90E+18;;bluelagoonasky;in;;0;0;0;https://x.com/toppingbumii/status/1904418540729614395;1,87E+18;toppingbumii
1,90E+18;Tue Mar 25 01:13:46 +0000 2025;0;@bluelagoonasky @tanyarlfes udah kaya satria mahatir ajaa;1,90E+18;;bluelagoonasky;in;punya Rhuzel!!;0;0;0;https://x.com/meteowr/status/1904340901750808699;1,19E+18;meteowr
1,90E+18;Tue Mar 25 01:11:25 +0000 2025;1;@bluelagoonasky @tanyarlfes Apakah dia Satria Mahatir?;1,90E+18;;bluelagoonasky;in;Los Santos;0;0;0;https://x.com/cardtell_/status/1904340309791948857;1,79E+18;cardtell_
1,90E+18;Mon Mar 24 13:13:04 +0000 2025;0;@RiskTakerLOGAN jadi satria mahatir aja bang;1,90E+18;;RiskTakerZHOU;in;;0;1;0;https://x.com/RiskTakerMINJI/status/1904159532982710428;1,88E+18;RiskTakerMINJI
1,90E+18;Mon Mar 24 12:55:31 +0000 2025;0;2.0 nya satria mahatir ini mah https://t.co/nu0V5Q7Q8m;1,90E+18;https://pbs.twimg.com/media/Gmzq-p2bUAAUWUP.jpg;;in;Jakarta Timur, DKI Jakarta;1;0;0;https://x.com/alkalvjr/status/1904155113222185401;744272868;alkalvjr
1,90E+18;Mon Mar 24 12:12:33 +0000 2025;0;@taehyunxgg Oke bang satria mahatir;1,90E+18;;taehyunxgg;in;Non Date.;0;0;0;https://x.com/vkarinai/status/1904144300507845066;379216275;vkarinai
1,90E+18;Sun Mar 23 23:07:22 +0000 2025;0;@seliachwe @kingcvow ini mah satria mahatir sma vadel juga sujud ;1,90E+18;;seliachwe;in;unlabeled;0;0;0;https://x.com/azhrdmpies/status/1903946702945710527;1,85E+18;azhrdmpies
1,90E+18;Sun Mar 23 11:07:50 +0000 2025;0;@Cilorconnoistre Satria mahatir;1,90E+18;;Cilorconnoistre;in;;0;0;0;https://x.com/vuellaby/status/1903765625673048273;938494351;vuellaby
1,90E+18;Sat Mar 22 21:46:42 +0000 2025;1;@mingyushidae wah jodohin aja sm satria mahatir ;1,90E+18;;mingyushidae;in;;0;0;0;https://x.com/hobakhebok/status/1903564017312161988;1,67E+18;hobakhebok
1,90E+18;Sat Mar 22 15:43:54 +0000 2025;0;Eh kntl satria mahatir cabang korea;1,90E+18;;;in;;0;0;0;https://x.com/Pretendtolovex/status/1903472715497119823;1,32E+18;Pretendtolovex
1,90E+18;Sat Mar 22 12:14:43 +0000 2025;6;@terhaechanie @tanyarlfes buset jelas itu bocil gipol starboy masa pada gabisa bedain sih anj.... jgn lu kasih panggung org gituan seneng dia itu sejenis satria mahatir dia itu;1,90E+18;;terhaechanie;in;;0;2;0;https://x.com/masrpm177259/status/1903420072825369037;1,79E+18;masrpm177259
1,90E+18;Sat Mar 22 07:06:59 +0000 2025;0;@watilpresiden Lu jadi satria mahatir?;1,90E+18;;watilpresiden;in;;0;0;0;https://x.com/drustarter/status/1903342627724071384;4669366812;drustarter
1,90E+18;Fri Mar 21 22:36:21 +0000 2025;0;@pasifisstate gambar kedua ky satria mahatir;1,90E+18;;pasifisstate;in;;0;0;0;https://x.com/dossresne/status/1903214121295974662;1,57E+18;dossresne
1,90E+18;Fri Mar 21 17:05:19 +0000 2025;0;@renfairer @ceinori eh sumpah ji kan lu udah ga tidur 2 hari nih cocok tau jadi satria mahatir;1,90E+18;;renfairer;in;;0;1;0;https://x.com/_fluttershyie/status/1903130813577007213;1,86E+18;_fluttershyie
1,90E+18;Thu Mar 20 15:33:55 +0000 2025;0;tu parcok diadu sama satria mahatir yang menang pasti satria mahatir;1,90E+18;;;in;byf —;0;1;0;https://x.com/viewfisip/status/1902745425318453672;1,49E+18;viewfisip
1,90E+18;Thu Mar 20 14:18:35 +0000 2025;1;@tang__kira etdahhhhh nih diem bae lu satria mahatir;1,90E+18;;tang__kira;in;;0;0;0;https://x.com/petiteshortt/status/1902726465684435060;1,79E+18;petiteshortt
1,90E+18;Wed Mar 12 12:26:27 +0000 2025;40;@_piupiuu0 Kaya satria Mahatir mukanya;1,90E+18;;_piupiuu0;in;⚠️I'AM HOMOPHOBIC ;2;2;2;https://x.com/Ayumichan901/status/1899799144379887848;1,11E+18;Ayumichan901
1,90E+18;Wed Mar 12 12:21:48 +0000 2025;0;ko mirip satria mahatir WKWKWK;1,90E+18;;;in;mw;0;0;0;https://x.com/KIMIN9GYU/status/1899797974504358349;1,29E+18;KIMIN9GYU
1,90E+18;Wed Mar 12 11:30:05 +0000 2025;1;@tanyarlfes diatas mokondo masi ada kimsohyun. Satria mahatir sujud;1,90E+18;;tanyarlfes;in;Indonesia;0;0;0;https://x.com/nayaistyping/status/1899784961844023785;1,12E+18;nayaistyping
1,90E+18;Wed Mar 12 11:14:02 +0000 2025;0;Muka dia mirip Satria Mahatir dah Mampus lu kim so hyun;1,90E+18;;;in;Indonesia;0;0;0;https://x.com/chan_picks/status/1899780920640688537;1,83E+18;chan_picks
1,90E+18;Wed Mar 12 11:02:57 +0000 2025;0;@ownyoungs Satria mahatir;1,90E+18;;ownyoungs;in;;0;1;0;https://x.com/akisowaq/status/1899778131671851424;1,58E+18;akisowaq
1,90E+18;Wed Mar 12 09:53:27 +0000 2025;0;@brownstheticx @pannchoa Tiba tiba bgt satria mahatir ;1,90E+18;;brownstheticx;in;Ca/Fa;0;0;0;https://x.com/sheabuutter_/status/1899760643282174289;1,55E+18;sheabuutter_
1,90E+18;Wed Mar 12 08:58:00 +0000 2025;0;jgn kebanyakan gaul sm satria mahatir;1,90E+18;;;in;🚏 dnff! ;0;1;0;https://x.com/jawaskena/status/1899746689269076448;1,90E+18;jawaskena
1,90E+18;Wed Mar 12 08:26:13 +0000 2025;543;@pannchoa soohyun kek satria mahatir muka lu;1,90E+18;;pannchoa;in;DKI Jakarta, Indonesia;12;16;32;https://x.com/brownstheticx/status/1899738688697082334;1,31E+18;brownstheticx
1,90E+18;Wed Mar 12 06:52:37 +0000 2025;0;pas nyengir beneran mirip satria mahatir anying;1,90E+18;;;in;DKI Jakarta, Indonesia;0;1;1;https://x.com/brownstheticx/status/1899715133624176968;1,31E+18;brownstheticx
1,90E+18;Wed Mar 12 06:46:40 +0000 2025;0;soohyun muka lu kek satria mahatir;1,90E+18;;;in;DKI Jakarta, Indonesia;0;0;0;https://x.com/brownstheticx/status/1899713634349326712;1,31E+18;brownstheticx
1,90E+18;Wed Mar 12 06:37:07 +0000 2025;0;pedofil ih satria mahatir cabang korea;1,90E+18;;;in;911;0;0;0;https://x.com/kayiolla/status/1899711232426553535;2272585518;kayiolla
1,90E+18;Wed Mar 12 05:08:57 +0000 2025;0;@urtwlve Waktu itu bener berarti sepengamatan kacamata gw ada yg bilang soyun kek satria mahatir jd gw kengiang2 muka dia mulu smenjak ada yg sandingin dia ama satria wkwkwk maap;1,90E+18;;urtwlve;in;;0;0;0;https://x.com/najaniw/status/1899689045669851487;1,78E+18;najaniw
1,90E+18;Wed Mar 12 05:02:50 +0000 2025;0;Ga salah bilang ksh mirip satria mahatir ternyata kelakuannya juga mirip mirip;1,90E+18;;;in;;0;1;0;https://x.com/beibila___/status/1899687506603634807;1,83E+18;beibila___
1,90E+18;Wed Mar 12 04:42:28 +0000 2025;0;mirip satria mahatir;1,90E+18;;;in;;0;0;0;https://x.com/sourrnc/status/1899682381952675886;1,87E+18;sourrnc
1,90E+18;Wed Mar 12 04:36:48 +0000 2025;0;@f12xos grgr kelakuannya kek gt gue lihat mukanya jd kaya satria mahatir;1,90E+18;;f12xos;in;;0;0;0;https://x.com/flowersredd/status/1899680952479355209;1,27E+18;flowersredd
1,90E+18;Wed Mar 12 01:51:25 +0000 2025;0;@kietherals satria Mahatir gak tuh;1,90E+18;;kietherals;in;;0;0;0;https://x.com/thisistheendxxx/status/1899639335336755301;322406977;thisistheendxxx
1,90E+18;Tue Mar 11 22:13:03 +0000 2025;0;Kim soo hyun mukanya kyak vibes satria mahatir ((PAHAM GAK SIH MAKSUDKU));1,90E+18;;;in;nsa, bi.;0;1;0;https://x.com/kietherals/status/1899584378633863647;1,86E+18;kietherals
1,90E+18;Tue Mar 11 21:50:37 +0000 2025;0;@tanyakanrl iyakan kalo ada drakor viral yg main dia skip bgt jelek apalagi pas satria mahatir muncul beuh mirip bgt itu mereka bjir sama kelakuannya;1,90E+18;;tanyakanrl;in;;0;0;0;https://x.com/disamarkannnnnn/status/1899578734472208541;8,12E+17;disamarkannnnnn
1,90E+18;Tue Mar 11 21:44:04 +0000 2025;0;@luvmoinks mirip satria mahatir lagi ni aktor korea paling ga suka dramanya;1,90E+18;;luvmoinks;in;;0;0;0;https://x.com/disamarkannnnnn/status/1899577087415263389;8,12E+17;disamarkannnnnn
1,90E+18;Tue Mar 11 21:15:52 +0000 2025;0;@fauzyor @weprettywhencry @thinkofmj Tiba tiba banget satria Mahatir ;1,90E+18;;fauzyor;in;EXO PLANET;0;0;0;https://x.com/eriiyaaa_0/status/1899569988786409833;1,58E+18;eriiyaaa_0
1,90E+18;Tue Mar 11 17:12:59 +0000 2025;0;@posesifl Aku kehidupan Satria mahatir;1,90E+18;;posesifl;in;ᴋʜɪᴅᴍᴀᴛ;0;0;0;https://x.com/LRa3003/status/1899508867211702502;1,33E+18;LRa3003
1,90E+18;Tue Mar 11 11:00:07 +0000 2025;0; (tertawa satir satria mahatir);1,90E+18;;;in;Bekasi Utara, Indonesia;0;0;0;https://x.com/yourcompiler/status/1899415032284459409;1,78E+18;yourcompiler
1,90E+18;Tue Mar 11 08:50:13 +0000 2025;0;@tanyarlfes Intinya si satria mahatir bikin ulah dia pacarin bocil trus apa tdi ya dieksploitasi juga sampe2 itu cewenya yg masih bocil berakhir hidupnya. Yg gw tangkep si gtu ya;1,90E+18;;tanyarlfes;in;;0;0;0;https://x.com/najaniw/status/1899382338662158429;1,78E+18;najaniw
1,90E+18;Tue Mar 11 08:10:54 +0000 2025;0;maaf tapi kim soohyun di mata gue kayak satria mahatir clean version ;1,90E+18;;;in;;0;1;0;https://x.com/moihuckleberry/status/1899372444286427510;1,57E+18;moihuckleberry
1,90E+18;Tue Mar 11 05:18:54 +0000 2025;0;si santos mah versi bule nya satria mahatir gasih?;1,90E+18;;;in;;0;0;0;https://x.com/cchocomintcc/status/1899329160486785471;1,19E+18;cchocomintcc
1,90E+18;Tue Mar 11 04:30:19 +0000 2025;0;ni apa aku doang liat dia mrip satria mahatir;1,90E+18;;;in;;0;0;0;https://x.com/duckraee/status/1899316933109162233;1,51E+18;duckraee
1,90E+18;Mon Mar 10 21:49:36 +0000 2025;0;ksh di foto enih mirip satria mahatir;1,90E+18;;;in;;0;0;0;https://x.com/ubilylac/status/1899216090645065731;1,71E+18;ubilylac
1,90E+18;Mon Mar 10 20:36:11 +0000 2025;0;@jeongkookr jangan panggil mahatir anying;1,90E+18;;jeongkookr;in;ga ada isinya, males ngisi.;0;1;0;https://x.com/taehyunxgg/status/1899197616333713691;1,89E+18;taehyunxgg
1,90E+18;Mon Mar 10 15:07:35 +0000 2025;0;@taehyunxgg baru tau satria mahatir maen rp;1,90E+18;;taehyunxgg;in;Vantae's ♡;0;1;0;https://x.com/jeongkookr/status/1899114921948004712;1,47E+18;jeongkookr
1,90E+18;Mon Mar 10 12:46:38 +0000 2025;0;@YupiTa63227946 bandung iye aku bandung teh wkwk;1,90E+18;;YupiTa63227946;in;;0;0;0;https://x.com/SatriaHamd80314/status/1899079450123268339;1,73E+18;SatriaHamd80314
1,90E+18;Mon Mar 10 12:29:00 +0000 2025;0;@bxbmfss satria angkat kaki satria ga pake mahatir;1,90E+18;;bxbmfss;in;ga ada isinya, males ngisi.;0;0;0;https://x.com/taehyunxgg/status/1899075010343621060;1,89E+18;taehyunxgg
1,90E+18;Mon Mar 10 06:30:29 +0000 2025;0;dr ikhsan kadang cakep tapi kadang mirip satria mahatir astagfirullah maap dok;1,90E+18;;;in;;0;0;0;https://x.com/daiscream_my/status/1898984787232383262;1,57E+18;daiscream_my
1,90E+18;Mon Mar 10 02:29:25 +0000 2025;0;@ol4fyu_ kirain satria mahatir;1,90E+18;;ol4fyu_;in;bi;0;0;0;https://x.com/2O279/status/1898924121062596675;7,70E+17;2O279
1,90E+18;Sun Mar 09 12:58:19 +0000 2025;86;@Txtmlbb_ Maap bgt ya Ini agak mirip satria mahatir g sih dikit? https://t.co/cGQ54cZc0L;1,90E+18;https://pbs.twimg.com/media/Glmbx4dbgAAv4LA.jpg;Txtmlbb_;in;Seoul Korea;0;22;0;https://x.com/Ejelhehe/status/1898720001387032919;1,35E+18;Ejelhehe
1,90E+18;Thu Mar 06 09:34:22 +0000 2025;0;random things : ketemu satria mahatir naik motor samping2an &amp;;;;;;;;;;;
1,89E+18;Thu Mar 06 00:49:32 +0000 2025;0;@FWBSMG3 satria mahatir ;1,90E+18;;FWBSMG3;in;Yogyakarta;0;0;0;https://x.com/whiteroses81/status/1897449433165635703;1,68E+18;whiteroses81
1,90E+18;Wed Mar 05 16:42:32 +0000 2025;0;nek disawang sawang mirip satria mahatir rodo nggateli raine;1,90E+18;;;in;Yogyakarta, Indonesia;0;0;0;https://x.com/masihnyebat/status/1897326874134761505;1,80E+18;masihnyebat
1,90E+18;Wed Mar 05 10:12:58 +0000 2025;0;@gamalielnoa satria mahatir main CA ya sekarang.;1,90E+18;;gamalielnoa;in;;0;1;0;https://x.com/ciyyori/status/1897228837123207393;3022909672;ciyyori
1,90E+18;Tue Mar 04 09:25:25 +0000 2025;0;kek satria mahatir jirrr;1,90E+18;;;in;;0;0;0;https://x.com/lanadeloon/status/1896854482035900487;1,69E+18;lanadeloon
